label,BALLYHOO,"BARRACUDA,UNSPECIFIED","BOXFISH,UNSPECIFIED","CONCH,QUEEN","CRAB,BLUE LAND","DOLPHINFISH,UNSPECIFIED","FISHES,BONY","GOATFISH,UNSPECIFIED","GROUPER,UNSPECIFIED","GRUNT,WHITE","HERRING,SARDINELLA",HOGFISH,"JACKS,UNSPECIFIED","LOBSTERS,SPINY","MACKEREL,KING","MOJARRAS,UNSPECIFIED","MULLET,WHITE","OCTOPUS,UNSPECIFIED","PARROTFISHES,UNSPECIFIED","PORGY,UNSPECIFIED","SHELLFISH,UNSPECIFIED","SNAPPER,LANE","SNAPPER,MUTTON","SNAPPER,SILK","SNAPPER,UNSPECIFIED","SNAPPER,YELLOWTAIL","SNOOK,UNSPECIFIED","SQUIRRELFISH,UNSPECIFIED","TRIGGERFISH,QUEEN","TUNA AND MACKERELS,UNSPECIFI","MARLIN,UNSPECIFIED","SNOOK,COMMON","TRIGGERFISH,UNSPECIFIED","TUNA,YELLOWFIN",MANGROVE OYSTER,"CLAM,UNSPECIFIED","SHRIMP,PENAEUS","GROUPER,RED HIND","JACK,BAR","LOBSTER,SPOTTED SPINY","SHARKS,REQUIEM","SNAPPER,VERMILION","AMBERJACK,GREATER","BUMPER,ATLANTIC","DRUM,REEF CROAKER","GOBY,SIRAJO","GRUNT,BLACK MARGATE","GRUNT,BURRO",LADYFISH,"MACKEREL,CERO","MOONFISH,ATLANTIC","MULLET,LIZA","MULLET,UNSPECIFIED",PERMIT,"SNAPPER,QUEEN",TARPON,"TUNA,BLACKFIN","GOATFISH,SPOTTED","GROUPER,CONEY","GROUPER,GOLIATH","GROUPER,NASSAU","TUNA,SKIPJACK","TUNNY,LITTLE","BARRACUDA,SOUTHERN SENNNET","CHUB,RUDDERFISH",DOLPHINFISH,"GOATFISH,YELLOW","GRUNT,MARGATE","GRUNT,UNSPECIFIED","HALFBEAK,SILVERSTRIPE","MARLIN,BLUE",SQUIRRELFISH,"TRUNKFISH,UNSPECIFIED","WRASSE,SPANISH HOGFISH",BARBU,"DRUM,UNSPECIFIED","DRUMMER,WHITEMOUTH",WAHOO,"CRAB,UNSPECIFIED","GROUPER,YELLOWFIN",BLUE RUNNER,"HERRING,ATLANTIC THREAD","JACK,HORSE-EYE",RAINBOW RUNNER,"SCAD,BIGEYE","SNAPPER,BLACK","TILEFISH,SAND","TARPON,UNSPECIFIED","GROUPER,ROCK HIND","SCAD,MACKEREL",BONEFISH,"BONEFISH,UNSPECIFIED",HOUNDFISH,"JACK,YELLOW","MOJARRA,SILVER JENNY","SARDINE,SCALED","SCAD,ROUND","BARRACUDA,GUAGUANCHE","GROUPER,MISTY","SNAPPER,BLACKFIN",BIGEYE,"GRUNT,TOMTATE","PORGY,SEA BREAM","SNAPPER,CARDINAL","TUNA,ALBACORE","SURGEONFISH,OCEAN","CRAB,SPECKLED SWIMMING","SNAPPER,CUBERA","SNAPPER,DOG","TOPSNAIL,WEST INDIAN","CUTLASSFISH,ATLANTIC","DRUMMER,MONGOLAR","POMPANO,AFRICAN","SNAPPER,MAHOGANY","GROUPER,RED",TOBACCOFISH,"GRUNT,SMALLMOUTH","BURRFISHES,UNSPECIFIED","SNAPPER,GRAY","MOJARRA,YELLOWFIN",SAILFISH,"PUFFER,BANDTAIL","PORGY,JOLTHEAD","RAY,SPOTTED EAGLE","GROUPER,TIGER","BARRACUDA,GREAT","HERRING,DWARF","SARDINE,REDEAR","STINGRAY,SOUTHERN","TRIGGERFISH,OCEAN","REMORA,SHARKSUCKER","PARROTFISH,REDTAIL","STINGRAYS,UNSPECIFIED","TILEFISH,BLACKLINE","ANGELFISH,GRAY","BUTTERFLYFISH,FOUREYE","LOBSTER,SPANISH SLIPPER","BIGEYE,UNSPECIFIED","DURGON,BLACK","JACK,ALMACO","RAYS,EAGLE","RAYS,MANTA",SPANISH FLAG,"CUTLASSFISH,UNSPECIFIED","PARROTFISH,RAINBOW",TRIPLETAIL,"CARDINALFISH,UNSPECIFIED","GRUNT,BLUESTRIPED","JACK,BLACK","DAMSELFISH,BROWN CHROMIS","SCOMBROPS,ATLANTIC","SHARK,LEMON","SHARK,REEF","GROUPER,YELLOWEDGE","LIONFISH,UNSPECIFIED","SHARK,SHARPNOSE SEVENGILL","SHARK,TIGER","ANGELFISH,FRENCH","ANGELFISH,QUEEN",BARRACUDA,"COWFISH,HONEYCOMBED","GRUNT,FRENCH",LIONFISH,"PARROTFISH,PRINCESS","PARROTFISH,QUEEN","PARROTFISH,REDBAND","PARROTFISH,REDFIN","PARROTFISH,STOPLIGHT",SCHOOLMASTER,"SNAPPER,WENCHMAN","SQUIRRELFISH,LONGSPINE","SURGEONFISH,BLUE TANG","SURGEONFISH,DOCTORFISH","GRUNT,CAESAR","TRUNKFISH,SPOTTED","COWFISH,SCRAWLED","PORGY,SHEEPSHEAD (CALAMUS)","SHARKS,REQUIEM,UNSPECIFIED","GROUPER,GRAYSBY","NEEDLEFISH,UNSPECIFIED","PORGY,SAUCEREYE","TUNA,BIGEYE","GRUNT,COTTONWICK",TRUNKFISH,"SQUIDS,UNSPECIFIED","LOBSTER,RIDGED SLIPPER","SHARK,HAMMERHEAD","SNAPPER,SCHOOLMASTER","GROUPER,YELLOWMOUTH","CRAB,CORAL","SHARK,NURSE","CHUB,BERMUDA",JACKS,"SNAPPER, MAHOGANY","COWFISH,HONEYCOMB","HIND, ROCK",HERRINGS,"TUNA,UNSPECIFIED","SWORDFISH,UNSPECIFIED","GROUPER, BLACK","JACK, ALMACO",NASSAU GROUPER,"BASSES,SEA",CARDINAL,CERO,CONEY,"FISH,LION",GRUNTS,"HIND,RED",OCTOPUS,PARROTFISHES,PORGIES,SNAPPERS,"TOPSHELL,WESTINDIAN",GRAYSBY,HERRING,MOJARRAS,"TRIGGERFISH,GREY",WENCHMAN,"CHROMIS,BROWN","DOLPHIN,POMPANO",CUBERA,SNOOK,"SNOOK,FAT","RUNNER,BLUE","CRAB,LAND",GOATFISHES,"HERRING,THREAD","HIND,ROCK","RUNNER,RAINBOW", ,TRIP_YEAR,ISLAND,FISHING_ZONE
1999-PR-NORTH,7792.307684,7688.4615300000005,838.461536,1011.538461,1342.307695,14730.769227,0,0,9856.410265,9870.512819,22628.205115,658.974359,20107.692305,17576.923084000002,18546.153849,18592.307685,30433.333315,2308.974356,3571.794868,748.717949,1334.615384,14448.717956,10001.282046,57306.410257,11989.74359,65779.487164,27055.128192,3453.846158,6743.589745,6193.589738,0,0,0,2730.769231,0,0,285.897437,8560.256413,8996.153844,0,12216.666668,9217.948718,0,0,4160.256408,0,0,0,0,12530.769233,0,0,0,342.307693,21035.897436,1467.948716,0,182.05128100000002,1285.897443,0,3903.846156,4732.051275,3960.25641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.820513,76.923076,0,0,3133.33333,0,533.333333,0,0,0,0,0,0,0,0,0,0,0,0,260.256411,2685.897433,241.025641,0,0,0,414.102565,194.87179500000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265.384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," ",1999,PR,NORTH
1999-PR-SOUTH,31430.76922,11989.743588,29008.974383,56321.794872,558.974361,50078.205128,104929.487186,0,12798.717949,71014.102562,6899.999998,24225.641058,4810.256408,170006.410216,28966.666666,3039.743593,30941.025627,41712.82053,60921.79488,21603.846157,2525.641024,162094.871768,63330.769247000004,31361.538453,39157.692309,136066.666656,15041.025628,8433.333337,23042.307693,688.461537,0,0,0,123.076922,350,0,0,22476.923068,14503.846151,0,6929.487185,0,0,0,0,0,0,0,0,38317.948721,0,0,0,0,7048.717938,0,0,5515.384621,4425.641026,0,1219.230769,2107.692305,0,0,0,0,3158.974365,270.51282100000003,0,0,0,0,0,0,0,0,0,607.692308,2251.28205,315.384616,0,0,123.076924,0,0,0,0,0,0,0,0,0,0,596.153844,0,0,0,0,430.769233,1339.74359,0,0,0,978.2051289999999,903.846152,0,0,0,0,470.512817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," ",1999,PR,SOUTH
1999-PR-WEST,6994.871794,6546.153847,55928.205102,149011.53846,243.58974,90467.948714,166333.333331,0,23174.35898,25232.051273,1566.666666,12452.5641,5784.61539,136601.282069,75120.51279,1001.282052,11126.92307,7325.641028,20858.974355,4333.33333,1715.384615,32182.051301,31876.923072999998,175576.923063,15116.666665,59557.692304000004,5152.564103,920.51282,20710.256435,10002.564101,0,0,0,44203.846151,346.15384600000004,0,0,33321.794846,13233.333332,0,18478.205115,324.358973,0,0,0,0,0,0,0,12749.999987,0,0,0,330.769231,53320.512822000004,0,306.410256,129.487179,2742.307691,0,10796.153839,39410.256399,16124.358967,0,452.564104,0,142.307693,0,0,0,0,0,0,0,0,0,0,757.692309,135.897437,0,0,0,1857.69231,0,9406.410256000001,805.128204,0,0,0,0,0,0,0,310.25641,0,0,0,0,2566.666668,1639.743589,0,0,0,75.641025,26278.205126,0,0,0,0,0,461.538461,0,0,0,0,0,0,0,0,0,0,0,0,270.512818,0,0,0,0,96.153846,115.384615,447.435899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," ",1999,PR,WEST
2000-PR-EAST,9878.947374,2049.122808,28036.842255,171919.298247,1885.9649239999999,4042.105261,163092.982582,0,12524.561447,50543.85975,905.263163,29756.140426,2461.403514,118391.228281,36514.035118,5921.05263,6189.47368,4022.807042,33305.263229,18414.035179,3522.8070230000003,51071.929939,23980.701839,22378.947379,12540.350942,122322.807173,8136.84211,5705.263185,18945.614141000002,6777.192992,0,0,0,1973.6842100000001,0,0,0,21571.929921,15580.701778999999,0,16468.421065,15619.298253,0,0,0,0,0,0,0,24626.315802,296.491228,0,0,0,3233.333336,0,0,18612.280732,5150.877229,0,1933.333337,2761.403508,0,0,0,0,1636.842117,0,0,0,0,0,0,0,0,0,0,0,115.78947600000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215.789473,719.2982489999999,0,0,0,1392.982471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1094.736841,0,492.98246,863.157892,173.684214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," ",2000,PR,EAST
2000-PR-NORTH,10599.999994,5578.947379,498.245617,1668.4210529999998,742.105265,30212.2807,0,0,10147.368447,11838.596519,25698.245606,935.087719,27263.157916,18182.456166,19538.596499,14273.684222,33035.087720999996,2247.368419,5182.456137,345.61404,1408.7719299999999,13694.736886,12629.824591,57805.263218,12157.894756,89145.614072,23712.280716,4500.000026,6370.17547,2742.10527,0,0,0,2729.824562,0,0,201.75439,9696.491251,13380.701786,0,11652.631585,11215.789502,0,0,2252.631584,0,0,0,0,24084.210541999997,0,0,0,0,9250.877197,454.385964,0,0,1750.877204,0,2894.736867,5889.473686,2989.4736869999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433.333333,0,0,0,0,6977.192989,0,0,0,0,0,0,0,0,0,0,359.64912400000003,0,368.421053,0,0,35.08772,319.298248,0,0,0,173.684211,45.614036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,992.982457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," ",2000,PR,NORTH
2000-PR-SOUTH,41026.315788,27519.29828,40068.421166,80080.701807,514.03509,101994.736833,140200.000058,0,24510.526438,92322.807131,11959.649133,49196.491445,13078.947395,194389.473978,87557.894761,6259.649138,41857.894739,72431.579062,71103.508884,24508.772023,3954.386,242678.947426,80531.579148,42008.771939,51177.193195,326536.842269,28010.526341,12345.614086,25147.368515,2319.298248,0,0,0,1798.245614,900.000002,0,859.649129,37915.789527,27156.140396,0,8000.000005,564.912282,0,0,0,0,0,0,0,33308.771949,0,0,0,0,7401.75439,0,0,7354.385993,7205.263197,0,2870.1754499999997,5010.526314,184.210527,0,0,0,4498.245634,0,0,0,0,0,0,0,0,0,0,164.91228,2115.789474,796.491232,0,0,605.263159,0,0,0,0,0,0,0,0,0,0,496.491227,0,0,0,0,80.701755,6731.578952,0,0,0,1361.403511,0,0,0,0,0,363.1579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," ",2000,PR,SOUTH
2000-PR-WEST,18926.315786,5821.052642,75463.157939,236814.035094,0,82080.70176,120080.701792,177.192984,19421.052651,44703.508831,2373.684212,18971.929876,6705.263176,117298.245703,68752.631606,2440.350881,11135.087733,5991.228084,16184.210543000001,5352.631604,1080.701754,45280.701857,28500.00006,200143.859675,8864.912307,91647.368473,7094.73685,3526.315795,19907.017603,18452.63158,0,0,0,68354.385952,1573.684212,0,0,33636.842123,20024.561437,0,25345.614049,6400.000010000001,0,0,0,0,0,0,0,7266.66667,0,0,0,600.000002,121285.964914,0,4926.315801,787.7193,4257.8947499999995,0,12803.508792999999,38363.15791,22433.333332000002,0,71.929824,14696.491231,245.614035,0,0,0,0,117.543861,0,0,0,0,0,1170.1754409999999,303.508777,150.877193,0,0,3907.017551,0,0,131.578948,0,0,0,0,0,0,0,0,0,0,0,0,3394.736844,7085.9649229999995,0,0,0,3745.614036,24728.070171,0,0,0,0,0,366.66666799999996,0,0,0,0,0,0,0,0,0,0,0,0,10317.543859000001,0,440.35087599999997,0,0,0,0,4117.543862,0,0,0,0,0,0,45.614036,791.22807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," ",2000,PR,WEST
2001-PR-EAST,20500.000005,999.999998,27610.294075,141214.7059,2157.352938,3123.529413,163152.941183,0,33277.941166,67157.352936,854.4117669999999,36505.882333,1720.588239,140320.588224,28604.411766,2736.764703,5651.470583,3633.823525,37904.411767,19992.647044,986.764705,46794.117659999996,25554.411742,76923.529418,15085.294112,172192.647013,6055.882356,5323.529412,26808.823532,7845.588235,0,610.294119,0,2076.4705910000002,0,0,0,25823.529421,15149.999989,0,12127.941172,46341.176479,0,0,0,0,0,0,0,40195.588222,652.941177,0,0,0,5308.823529,0,95.588236,15183.82354,5780.882351,0,7113.235294,3264.705884,0,0,0,455.88235199999997,1198.5294099999999,0,0,0,0,0,60.294117,0,0,0,0,0,110.294117,945.5882330000001,0,0,195.588235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326.47059,1360.294115,0,0,0,579.411768,216.176471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1216.176471,0,0,14.705882,351.47058599999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," ",2001,PR,EAST
2001-PR-NORTH,9439.705895,6258.823532,2689.7058859999997,945.5882349999999,1479.411765,18474.999997,192.647059,0,14595.588228,18810.294117,26713.235296,2760.294116,26029.411775,29058.823544,29894.117647,18876.470596,39063.235309,2907.35295,10601.470584,3270.5882340000003,3023.529415,17554.411764,20086.764712,86783.823535,18829.411774,91849.999999,21897.058827,6172.058807,8750.000002,3625.000001,0,3567.647059,0,4127.941176,0,0,89.705883,12288.235292,17676.470586,0,20961.764709,12664.705874,0,0,3308.823531,0,0,0,0,10972.058829,0,0,0,0,24026.470586,2069.117647,1051.470587,220.588236,3929.411761,0,5791.176458,5041.176473,10216.176468,0,0,7308.823529,535.294117,0,0,0,0,0,0,0,0,0,0,0,591.17647,254.411765,0,0,3160.294119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1224.999999,1567.647061,0,0,0,113.235295,1839.705882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1073.529413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," ",2001,PR,NORTH
2001-PR-SOUTH,32245.588231,14814.705882,27660.294109,59689.70587,252.94117599999998,38511.764706,102238.23531,0,16054.411737,86651.470576,4758.823524,43822.058806,4470.588236,159389.705887,32863.235299,2866.176471,33420.588228,37597.058812,68344.11761,25255.88237,1880.882356,158282.352954,54916.17646,39530.882361,32561.764657,122867.647068,16361.764702,8574.999987,32829.41175,675.000001,0,5986.764708,0,635.294118,124.999999,0,417.647061,28991.176469000002,21599.999988,0,6532.352941,572.058823,0,227.941177,0,0,0,0,0,57220.58824,0,0,0,0,7920.588239,0,1150.000004,5860.294103,6314.705878,0,1083.823524,3222.058826,0,0,0,7477.941181,5713.2352900000005,0,0,0,0,0,0,0,0,0,263.235296,342.647059,2683.823517,345.588237,0,0,183.823528,0,0,0,0,0,0,0,0,0,0,1055.8823519999999,0,0,0,0,850,1999.9999990000001,0,0,0,1895.588235,0,0,0,0,0,661.764705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," ",2001,PR,SOUTH
2001-PR-WEST,24376.470594000002,2329.411765,51458.823529,154676.470606,0,21472.058821,47238.2353,0,11777.94118,49433.823534999996,1214.705882,14720.588236,14713.235297,81814.705898,48629.411773,1144.117647,8311.764703,3601.470588,23338.235296,1989.705878,3394.117649,44879.411806000004,26345.588235,182647.058854,14845.588241,75058.823539,4745.588233,2560.29412,18047.058821,6504.411762,0,2083.823531,0,37035.294121,158.823529,0,0,29173.529396,16089.70589,0,9670.588235,4320.588231,0,0,0,0,0,0,0,8592.647058999999,0,0,51.470589,0,102488.235299,0,30742.647046,104.411764,2726.470589,0,7919.117638,37891.176475,13710.294122,0,0,45827.941171,133.82353,0,0,0,0,0,0,0,0,0,0,4726.470588,354.411757,0,0,144.117646,2619.117645,41.176471,598.529412,0,0,0,0,0,585.294117,0,0,2057.352942,0,0,0,0,2458.823528,5757.35294,0,0,0,4348.529409,7995.588232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536.764705,0,0,0,0,88.235293,0,0,0,0,0,0,0,0,0,0,426.470587,73.529413,48.529412,63.235295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," ",2001,PR,WEST
2002-PR-EAST,24862.790703,1048.837209,22319.767391,137365.116283,637.209296,2481.395348,118348.837178,0,22649.999962,49159.30225,1954.6511540000001,31106.976715,970.930229,123160.465048,21136.046503,1496.51163,4750.000003,1420.930221,26149.999966,15266.279029,187.20930099999998,34299.99994,19232.558122,20122.093015,9468.604626,118289.534822,2234.883717,3875.581387,21143.02321,4033.720928,0,1213.9534859999999,0,306.976744,0,0,0,21317.441847,14131.395326,0,14520.930233,10565.116262,0,0,0,0,0,0,0,23673.255808,0,0,0,0,4108.139532,0,468.60465300000004,10229.069755999999,4848.837197,0,9039.53488,2627.9069759999998,696.511629,0,338.372094,2620.930236,805.813953,0,97.674418,0,0,0,0,237.209302,0,0,0,241.860464,310.465115,1969.767439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.418605,1548.8372060000002,0,0,0,690.697673,446.511629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.976743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," ",2002,PR,EAST
2002-PR-NORTH,7927.906983,8850.000003,797.67442,843.023254,553.488368,6193.023253,31.395349,0,8665.11626,11003.488334,16423.255805,1720.930232,18844.186014,13786.04649,16298.837185,19318.604629,29353.488361,1463.953482,5086.04651,748.837207,862.790693,12170.930199,7819.767437,45169.767413,12345.348819,59737.209252,15788.372079,5675.581359,5574.4185880000005,841.860463,0,10570.930223,0,1534.883719,0,0,177.906977,11431.395319,15084.883703,0,8581.395347,11222.092993,0,0,3480.232554,0,0,0,0,6818.604644,0,130.232559,0,91.860464,9753.488366,629.069765,1099.9999970000001,0,2548.837202,0,2268.604643,1132.558139,3276.744189,0,0,3860.4651190000004,0,0,0,0,0,0,0,0,0,0,0,365.11627899999996,295.348837,33.720929,0,0,3094.186039,0,0,0,0,0,0,0,0,0,0,186.046511,0,0,0,474.418604,1472.0930210000001,1406.976738,0,0,0,79.069767,0,0,34.883718,0,0,116.27907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," ",2002,PR,NORTH
2002-PR-SOUTH,24836.046508,12963.953481,28425.581368,43555.813917,416.279067,25438.372097,87476.744177,0,14273.25574,63468.604561,8386.046513000001,34223.255724,5577.906969,125379.069662,46187.209283,1443.023257,25695.348826,27949.999954,57331.39531,21363.953451,896.511624,133552.32547,55604.651074,16716.279069,31508.139451,103425.581358,9394.186034,7144.186032,17827.906952,1069.76744,0,7006.976739,0,1705.813953,0,0,573.255808,32370.9302,26652.325534,0,4132.558136,789.534881,0,40.697674,0,0,0,0,0,21320.930216,0,0,0,0,7130.232555,0,863.953492,4370.9302179999995,10790.697658,0,1046.511627,1553.48838,118.604651,0,0,9884.883725,4163.953474,0,0,0,0,0,0,0,0,0,405.813952,0,2020.930225,665.116279,0,0,295.348836,0,0,0,0,0,0,0,0,0,0,1430.232558,0,0,0,0,643.023256,1443.023252,0,0,0,1508.139533,0,0,0,0,27.906978,740.69767,0,0,0,0,0,0,0,0,0,0,0,0,2069.767442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," ",2002,PR,SOUTH
2002-PR-WEST,21306.976745,2529.069768,39549.999945,91252.325566,4639.534885,21958.139545000002,29531.395345,0,6546.511621,46917.441859,5597.6744,10861.627876999999,7449.999992,86519.767382,51665.116268,830.232555,5950,2215.116262,34866.279071,3115.1162679999998,2827.906978,33772.09298,22913.953452,144746.511596,11724.418582,55130.232551,2477.906975,729.069765,16491.860425,4344.186044,0,915.11628,0,15801.162792,0,0,0,27632.558123,15513.953459,0,9754.651157,1651.1627919999999,0,0,0,382.55814,0,0,0,8175.5814040000005,0,0,0,149.999999,105436.046503,0,27089.534887,0,2813.9534830000002,0,6649.999994,36998.837205,10711.627903999999,0,0,32274.418609,52.325582,0,0,0,0,0,0,0,0,0,0,22.093023,552.325574,577.906976,0,0,1082.558139,0,540.697673,0,0,0,0,0,525.581395,0,0,647.6744199999999,0,0,0,0,2144.186048,4756.976742,0,0,0,3322.093023,8847.674421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376.74418499999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," ",2002,PR,WEST
